name,avgscore
mark childress,46.0
mark childress ,46.0
mark christopher,37.5
mark crowdy,62.0
mark cullen,31.0
mark david,38.0
mark decena,52.0
mark dindal ,59.0
mark disalle,33.0
mark distefano,42.0
mark duplass,64.83333333333333
mark duplass ,63.0
mark ethridge ,25.0
mark fauser,28.0
mark feldberg,27.0
mark fergus,73.66666666666667
mark friedman,44.5
mark frost,47.5
mark frost ,41.5
mark gibson,30.0
mark godden ,84.0
mark griffiths,1.0
mark gunn,41.0
mark gustawes,16.0
mark halliley,57.0
mark hammer,45.0
mark hanlon,32.0
mark harris,38.0
mark hartley,76.0
mark helprin ,31.0
mark herman,61.0
mark heyman,76.5
mark illsley,62.0
mark jackson,50.0
mark jacobson,56.0
mark jacobson ,76.0
mark jarrett,73.0
mark johnston,65.0
mark jonathan harris,79.0
mark kasdan,64.0
mark kausler,83.0
mark kennedy,67.66666666666667
mark kennedy ,59.0
mark l. smith,55.5
mark lamprell,68.0
mark lawrence,57.0
mark levin,57.0
mark lewman ,66.0
mark leyner,37.0
mark linfield,64.5
mark linfield ,57.0
mark mackenzie ,57.0
mark magidson ,65.0
mark mann,25.0
mark mccorkle,56.5
mark milgard,62.0
mark millar ,57.75
mark monroe,72.1
mark moskowitz,72.0
mark mullin,17.0
mark neale,57.0
mark neveldine,42.6
mark o'brien ,79.0
mark o'donnell ,81.0
mark o'keefe,42.666666666666664
mark o'rowe,59.75
mark obenhaus,58.0
mark obmascik ,53.0
mark pavia,36.0
mark pellington,26.0
mark penney,44.0
mark peploe,83.0
mark peploe ,90.0
mark perez,43.666666666666664
mark poirier,51.333333333333336
mark poirier ,38.0
mark polish,59.75
mark protosevich,53.0
mark r. burns,71.0
mark raso,71.0
mark reisman,38.0
mark richard,61.0
mark romanek,64.0
mark rosenthal,50.0
mark rosenthal ,34.0
mark rosman ,24.0
mark rosner,58.0
mark schwahn,37.333333333333336
mark skeet,56.5
mark spragg,49.0
mark st. germain,82.0
mark stay ,47.0
mark steven johnson,43.0
mark steven johnson ,34.5
mark stevens,25.0
mark swift,35.5
mark verheiden,46.666666666666664
mark verheiden ,48.0
mark victor,51.333333333333336
mark walton,79.0
mark walton ,70.0
mark waters ,54.0
mark webber,56.0
mark weisbrot,45.0
mark wexler,72.0
mark wexler ,57.0
mark wheaton,34.0
mark wu,34.0
mark young,14.0
mark zakarin,57.0
markus imhoof,70.0
markus schleinzer,64.0
markus selin,35.0
markus zusak ,53.0
marla hanson,37.0
marlen haushofer ,67.0
marlon wayans,35.5
marlon wayans ,11.0
marquis de sade,63.0
mars callahan,25.0
marshall brickman,73.4
marshall brickman ,54.0
marshall curry,73.25
marshall herskovitz,55.0
marshall karp,45.0
marshall lewy,62.0
marshall todd,66.0
marten persiel,76.0
martha holmes,55.0
martha poly vil ,43.0
martha shane,75.0
martha stephens,49.0
marti noxon,50.0
marti roca,57.0
martijn daamen ,50.0
martin amis,9.0
martin amis ,56.0
martin booth ,61.0
martin brest,18.0
martin copeland,29.0
martin curland,41.0
martin donovan,59.666666666666664
martin edmond,33.0
martin herron,55.0
martin hultman ,47.0
martin hynes,47.0
martin kitrosser ,34.0
martin lawrence,40.0
martin lund,64.0
martin mauregui,66.5
martin mcdonagh,66.5
martin mcgartland ,57.0
martin meader,48.0
martin petit,49.0
martin petit ,49.5
martin prinz,65.0
martin prinz ,65.0
martin provost,78.0
martin quaden ,49.0
martin rejtman,49.0
martin ritzenhoff ,32.0
martin salinas,49.0
martin scorsese,83.75
martin sherman,71.0
martin sherman ,55.0
martin sixsmith ,77.0
martin stellman,70.5
martin sulik,64.0
martin zandvliet,68.0
martine danot,23.0
martine dugowson ,54.0
marty jezer ,36.0
marty kaplan,45.0
marty krofft ,32.0
martyn burke,68.0
marv wolfman ,45.0
marvin hier,68.0
marvin worth,44.0
mary agnes donoghue,49.666666666666664
mary bing,75.0
mary claypool ,66.0
mary costello ,73.0
mary gaitskill ,63.0
mary harron,60.25
mary henely-magill,49.0
mary mazzio,51.0
mary mcguckian,25.0
mary norton ,80.0
mary o'hara ,57.0
mary olson-kromolowski,71.0
mary robison ,65.0
mary rodgers,51.0
mary rodgers ,60.5
mary ruth clarke,47.0
mary s. lovell ,37.0
mary shelley,30.0
mary shelley ,80.0
mary sweeney,86.0
mary tobler,55.0
maryam keshavarz,65.0
maryam shahriar,65.0
marzieh makhmalbaf,67.0
marzieh makhmalbaf ,84.0
masa nakamura,55.0
masaaki yuasa,66.0
masahiko kikuni ,57.0
masahiro hikokubo ,15.0
masao adachi,75.0
masashi ando,72.0
masato ide,96.0
masayuki kakegawa,67.0
masayuki kakegawa ,67.0
masayuki suo,57.5
massimo de rita ,51.5
massimo franciosa ,92.0
massimo gaudioso,81.5
massimo gaudioso ,64.0
massy tadjedin,47.0
mataichiro yamamoto,49.0
matej minac,52.0
mateo gil,65.66666666666667
mateo gil ,45.0
mateo iribarren,72.0
mathew harawitz,34.0
mathias malzieu,56.0
mathias malzieu ,56.0
mathieu amalric,73.0
mathieu demy,50.0
mathieu hippeau,61.0
mathieu kassovitz,37.5
mathieu roy,59.0
mati diop,63.0
matias mariani,62.0
matias pineiro,73.5
mats wahl ,36.0
matt allen,41.0
matt allen ,53.0
matt aselton,38.0
matt baglio ,38.0
matt berry,37.0
matt bettinelli-olpin,55.0
matt bierman,57.0
matt bondurant ,58.0
matt corman,28.0
matt damon,59.666666666666664
matt dillon,57.0
matt drake,50.666666666666664
matt ember,51.0
matt ember ,55.0
matt fogel,22.0
matt greenberg,51.666666666666664
matt greenberg ,30.0
matt greenhalgh,67.33333333333333
matt groening,80.0
matt holloway,54.5
matt johnson,49.0
matt k. turner,35.0
matt levin ,41.0
matt lopez,43.666666666666664
matt lopez ,48.333333333333336
matt maiellaro,54.0
matt manfredi,41.4
matt manfredi ,25.0
matt mccormick,53.0
matt patterson,75.0
matt portenoy,18.0
matt rager,50.0
matt reeves,68.5
matt ross,50.0
matt russell,37.0
matt sazama,40.0
matt selman,80.0
matt sherring,44.0
matt stoecker ,52.0
matt stone,68.5
matt stone ,73.0
matt tarses,27.0
matt tauber,47.0
matt wall,56.0
matt weinhold,44.0
matt whitaker ,56.0
matt whiteley,44.0
matt winston,54.0
matt wolf,64.0
matteo garrone,81.5
matteo garrone ,64.0
matthew aldrich,49.0
matthew barney,64.0
matthew bate,57.0
matthew bright,65.0
matthew chapman,44.0
matthew cirulnick,49.0
matthew dabner,75.0
matthew f. jones,53.0
matthew f. jones ,53.0
matthew faulk,56.5
matthew frost,56.0
matthew greenfield,61.0
matthew hamachek,74.0
matthew huffman,39.0
matthew jacobs ,70.0
matthew l. healy,46.0
matthew leutwyler,29.0
matthew mcduffie,51.0
matthew mcmanus,51.0
matthew metcalfe ,59.0
matthew michael carnahan,57.5
matthew michael carnahan ,63.0
matthew miele,55.0
matthew miller ,65.0
matthew parkhill,39.0
matthew perniciaro,38.0
matthew peterman,21.0
matthew porterfield,78.0
matthew quick ,81.0
matthew read,48.0
matthew read ,61.0
matthew rettenmund ,56.0
matthew robbins,58.666666666666664
matthew robbins ,55.0
matthew robinson,58.0
matthew ryan hoge,37.0
matthew sand,34.0
matthew silverstein,20.0
matthew silverstein ,20.0
matthew spradlin,40.0
matthew stone,53.0
matthew sullivan,49.0
matthew tabak,49.0
matthew vaughn,66.0
matthew vaughn ,66.66666666666667
matthew warchus,41.0
matthew waynee,44.0
matthew weisman,28.0
matthias bauer,50.0
matthias hoene ,52.0
matthias schweighofer,39.0
matthieu delaporte,66.0
matthieu delaporte ,61.5
matthieu reynaert ,79.0
maureen dorey ,72.0
maureen medved,54.0
maureen medved ,54.0
maureen mylander ,25.0
maurice chauvet,70.0
maurice g. dantec ,26.0
maurice griffe ,85.0
maurice richlin,40.5
maurice richlin ,35.0
maurice sendak ,71.0
mauricio kartun ,65.0
mauricio katz,80.0
mauricio zacharias,61.5
maurine dallas watkins ,82.0
maurizio braucci,79.66666666666667
maurizio jannelli ,62.0
mauro covacich ,75.0
maury yeston ,49.0
mawby green ,57.0
max allan collins ,72.0
max borenstein,62.0
max brooks ,63.0
max d. adams,34.0
max joseph,46.0
max landis,59.5
max lucado ,33.0
max mannix,80.0
max mayer,38.5
max pross,33.0
max werner,37.0
maxwell anderson ,43.0
may quigley,44.0
maya forbes,56.0
maya forbes ,54.0
maziar bahari ,67.0
meaghan oppenheimer,46.0
meg cabot,49.0
meg cabot ,52.0
meg kasdan,52.5
meg lefauve ,94.0
meg rosoff ,57.0
megan griffiths,63.0
megan holley,61.0
megan martin,30.0
megan mcdonald,37.0
megan mcdonald ,37.0
megan mercier,65.0
meggie mcfadden,42.0
mehdi ben attia ,66.0
mehran kashani,74.0
meir zarchi,19.0
meir zarchi ,27.0
mel brooks,54.0
mel brooks ,80.0
mel friedman,29.0
mel frohman,69.0
mel frohman ,69.0
mel gibson,58.333333333333336
mel goldberg,62.0
melanie laurent,78.0
melchior lengyel,61.0
melisa wallack,57.0
melisa wallack ,46.0
melissa carter,36.0
melissa james gibson,54.0
melissa martin,54.0
melissa mathison,83.0
melissa mathison ,44.0
melissa mccarthy,39.0
melissa muller ,82.0
melissa p. lohman,76.0
melissa painter,28.0
melissa rosenberg,50.5
melissa stack,39.0
melle runderkamp,37.0
melvin frank ,36.0
melvin van peebles ,75.0
menno meyjes,56.8
merav doster ,70.0
merian c. cooper,51.0
merian c. cooper ,77.33333333333333
merrill de maris ,95.0
mette m. bølstad ,60.0
mia hansen-løve,78.0
mia hansen-løve ,81.0
micah fitzerman-blue,61.0
micah schraft,29.0
michael addis,23.0
michael alexander miller,24.0
michael allin,83.0
michael allin ,58.0
michael almereyda,60.75
michael almereyda ,70.0
michael anthony snowden,35.0
michael arlen ross,36.0
michael armbruster,62.0
michael arndt,65.25
michael arndt ,93.0
michael b. allen,48.0
michael b. gordon,42.0
michael bacall,63.4
michael backes,56.0
michael baez,24.0
michael barrie,41.0
michael begler,47.25
michael bennett ,46.0
michael berenson,31.0
michael berg,53.0
michael berk,53.0
michael berk ,53.0
michael berry,52.0
michael biehn,11.0
michael blake,72.0
michael blake ,72.0
michael bobroff,37.0
michael bond ,77.0
michael bortman,55.0
michael bortman ,55.0
michael brandt,49.6
michael brown,28.0
michael browning,44.0
michael burke,62.0
michael butler,62.5
michael c. martin,43.0
michael c. martin ,38.0
michael caleo,40.0
michael canale,6.0
michael carnes,32.0
michael chabon ,61.25
michael chandler,75.0
michael cimino,69.0
michael clancy,34.0
michael colleary,45.75
michael collins ,62.0
michael colton,25.0
michael colton ,53.0
michael connelly ,63.5
michael cooney,46.0
michael cooper ,37.0
michael corrente,62.0
michael crichton,60.142857142857146
michael crichton ,50.45454545454545
michael cristofer,52.333333333333336
michael cuesta,67.0
michael cunningham,52.0
michael cunningham ,69.5
michael cuomo,51.0
michael d. sellers,54.0
michael d. weiss,57.0
michael davis,49.0
michael de guzman,15.0
michael de luca,53.0
michael di jiacomo,36.0
michael diliberti,49.0
michael donovan,57.0
michael dougherty,72.0
michael downing ,51.0
michael dowse,56.5
michael druker ,65.0
michael dunaway,51.0
michael elias,49.5
michael elliot,52.0
michael ellis,33.0
michael ende ,46.0
michael endler,48.0
michael fallon,56.0
michael ferris,47.714285714285715
michael finch,39.0
michael finkel ,50.0
michael france,50.4
michael france ,60.0
michael francis gibson,80.0
michael frost beckner,50.0
michael fry ,67.0
michael g. cooney,52.0
michael g. wilson,53.0
michael g. wilson ,63.0
michael genet,48.5
michael gerbosi,66.0
michael gilio,62.0
michael gilio ,31.0
michael glawogger,70.0
michael godere,60.5
michael goldbach,57.0
michael goldberg,44.5
michael goldenberg,58.0
michael goldenberg ,62.0
michael golding,39.0
michael gottlieb,21.0
michael gougis ,36.0
michael gozzard,55.0
michael grais,51.333333333333336
michael green,39.0
michael green ,39.0
michael gregg michaud ,41.0
michael gunton,68.0
michael h. weber,62.333333333333336
michael h. weber ,56.0
michael haigney ,31.5
michael hamilton-wright,33.0
michael handelman,51.5
michael haneke,77.2
michael henry brown,53.0
michael herr ,80.66666666666667
michael hertzberg,54.0
michael hirst,60.0
michael hoffman,68.5
michael holman ,65.0
michael hornburg ,31.0
michael ian black,48.0
michael ignatieff,59.0
michael imperioli,67.0
michael j. gallagher,25.0
michael j. wilson,46.0
michael jaeger,26.0
michael jai white,65.0
michael johnson,54.0
michael kalesniko,53.5
michael kane,51.5
michael katims ,55.666666666666664
michael kinirons,42.0
michael kloft,67.0
michael knowles,46.5
michael konyves,47.0
michael korda ,34.0
michael kozoll ,61.0
michael kristoff,30.0
michael labash,50.0
michael leeds,46.0
michael leeson,54.0
michael lerman,69.0
michael lesieur,46.0
michael lesy ,40.0
michael lewis ,70.0
michael logan ,97.0
michael love,35.0
michael lucker,27.0
michael ludy ,20.0
michael m.b. galvin ,54.0
michael madsen,68.0
michael mahern,37.0
michael mann,68.5
michael mann ,78.0
michael manolis mavromatis ,54.0
michael maren,54.0
michael markowitz,48.5
michael mayer,69.0
michael mccullers,56.2
michael mcdowell,52.0
michael mcdowell ,82.0
michael mcgowan,61.5
michael mcgruther,55.0
michael mckean,85.0
michael mcquown,27.0
michael meredith,54.5
michael miner,46.0
michael mitnick,47.0
michael mohan,54.0
michael moore,68.5
michael morpurgo ,72.0
michael moss,56.0
michael nicholson ,72.0
michael nitsberg,26.0
michael noer,67.0
michael noonan ,56.0
michael o'donoghue,38.0
michael ondaatje ,87.0
michael p. greco ,73.0
michael palin,86.0
michael palin ,62.0
michael palm,58.0
michael palmieri,66.0
michael patrick jann,27.0
michael patrick king,40.0
michael pavone,39.5
michael pecoriello,15.0
michael petroni,45.8
michael petroni ,53.0
michael piller,64.0
michael polish,57.6
michael polish ,28.0
michael polley ,91.0
michael poryes,47.0
michael poryes ,59.0
michael preminger,62.0
michael price ,80.0
michael pye ,38.0
michael r. perry,55.5
michael r. roskam ,68.0
michael radford,55.0
michael rasmussen,38.0
michael ray,42.0
michael richter,59.0
michael rinaldi ,59.0
michael ritchie,60.0
michael robert johnson,48.0
michael robert johnson ,57.0
michael roesch,9.0
michael rohatyn,74.0
michael rosenbaum,7.0
michael rossato-bennett,67.0
michael rubbo,66.0
michael ruppert ,71.0
michael s. chernuchin,56.0
michael saltzman,38.0
michael samonek,50.0
michael schiffer,56.0
michael schorr,67.0
michael schroeder,44.0
michael seitzman,46.5
michael shaara ,43.0
michael shell,44.0
michael showalter,51.0
michael sloan ,57.0
michael sloane,27.0
michael spierig,53.333333333333336
michael steinberg,30.0
michael stewart ,71.0
michael stoyanov ,49.0
michael surrey,79.0
michael swerdlick,36.5
michael swerdlick ,37.0
michael thomas,50.5
michael tolkin,61.0
michael tolkin ,86.0
michael traeger,36.0
michael tully,51.0
michael udesky,50.0
michael urban,62.0
michael varhol,47.0
michael verhoeven,71.0
michael wadleigh,64.0
michael wadleigh ,64.0
michael walker,67.0
michael wallach ,65.0
michael weller,62.5
michael wilson,88.66666666666667
michael winterbottom,62.333333333333336
michael winterbottom ,61.0
michael wynne ,82.0
michael zaidan,17.0
michaela beck,58.0
michal englert,52.0
michel audiard,43.0
michel canesi ,75.0
michel faber ,78.0
michel fessler ,79.0
michel franco,43.0
michel gondry,66.28571428571429
michel gondry ,54.0
michel hazanavicius,61.333333333333336
michel hazanavicius ,62.0
michel leclerc,62.0
michel marc bouchard,67.0
michel marc bouchard ,67.0
michel ocelot,66.0
michel papet ,45.0
michel pirus,69.0
michel spinosa ,64.0
michelangelo antonioni,69.0
michelangelo antonioni ,58.5
michele alexander ,45.0
michele j. wolff,53.0
michele mulroney,42.5
michele ohayon,69.0
michele petin,78.0
michelle bochner spitz ,61.0
michelle gallagher,45.0
michelle morgan,38.0
michelle wildgen ,56.0
michiko yamamoto,75.5
michiko yamamoto ,70.0
mick davis,35.333333333333336
mick garris,36.5
mickey rapkin ,64.5
mickey rose,57.0
mickey rose ,67.0
mieke dobbels ,70.0
miguel angel vivas,47.5
miguel arteta,61.0
miguel barros ,61.0
miguel gomes,80.0
miguel machalski ,85.0
miguel pinero ,53.0
miguel tejada-flores,36.0
miguel tejada-flores ,55.5
mihalis kakogiannis,56.0
mikael hafstrom,61.0
mikael wulff,63.0
mikal gilmore ,75.0
mike akel,70.0
mike armstrong,71.0
mike bender,32.0
mike betar ,54.0
mike binder,56.333333333333336
mike birbiglia,71.0
mike birbiglia ,71.0
mike bonanno,66.0
mike bonanno ,71.0
mike cahill,62.0
mike cerre ,54.0
mike cerrone,47.0
mike cheda,33.0
mike clattenburg,38.0
mike clattenburg ,38.0
mike de seve,40.0
mike de seve ,67.0
mike disa,20.0
mike figgis,51.333333333333336
mike figgis ,82.0
mike flanagan ,61.0
mike gabriel ,58.0
mike gray,72.5
mike jefferies,53.0
mike judge,64.75
mike judge ,68.0
mike kassak ,56.0
mike kunkel ,50.0
mike le,31.0
mike leigh,83.5
mike lyddon,12.0
mike marvin,39.0
mike mcalary ,50.0
mike mignola,78.0
mike mignola ,75.0
mike mills,75.0
mike myers,50.6
mike myers ,62.0
mike nawrocki,58.0
mike o'connell,37.0
mike ott,66.0
mike reiss,54.666666666666664
mike rich,57.0
mike richardson,48.0
mike richardson ,48.0
mike roberts,66.0
mike scully,80.0
mike smith,18.0
mike thompson,29.0
mike thurmeier ,60.0
mike wallis,56.0
mike werb,55.2
mike white,58.333333333333336
mike wilkins,52.0
mike young,19.0
mikhail lermontov ,76.0
mikko alanne,31.0
miklos laszlo ,57.0
miklos nyiszli ,58.0
milan trenc ,48.0
milap zaveri ,39.0
milcho manchevski,41.0
mildred wirt benson,53.0
miles chapman,49.0
miles millar,45.42857142857143
miles millar ,83.0
milo addica,59.0
milos forman,53.5
milton s. gelman,24.0
mimi hare,14.0
min hun fung,68.0
min-seok jang,47.0
min-suk kim,69.0
min-woo hyung ,41.0
minako daira,54.0
minako daira ,24.0
minetaro mochizuki ,44.0
ming beaver kwei,33.0
ming pang,61.0
ming-liang tsai,70.16666666666667
minh nguyen-vo,72.0
mira nair,78.0
miranda july,62.333333333333336
mircea eliade ,43.0
misan sagay,64.0
mischa webley,39.0
mitch cullin ,46.5
mitch davis,38.0
mitch glazer,49.666666666666664
mitch markowitz,67.0
mitch rotter,33.0
mitch rouse,29.0
mitch rouse ,57.0
mitchell jarrett,73.0
mitchell kapner,41.75
mitchell kapner ,44.0
mitchell klebanoff,27.0
mitchell kriegman,59.0
mitchell lichtenstein,46.0
mitchell peck,1.0
mitra farahani,76.0
mitsuhiko sawamura,63.0
mitsuru kuramoto,57.0
mitsuyoshi takasu,59.5
mo ogrodnik,33.0
mo-young jin,68.0
moe jelline,28.0
mogens rukov,58.0
mohammad rahmani ,76.0
mohammad rasoulof,81.0
mohit narang,42.0
mohsen makhmalbaf,72.75
mohsen makhmalbaf ,75.0
mohsin hamid ,54.0
moira buffini,68.66666666666667
moira buffini ,66.0
molly shannon ,42.0
mona achache,64.0
mona eltahawy,59.0
mona fastvold,57.0
mona simpson ,59.0
moni ovadia ,62.0
monica ali ,61.0
monica mcgowan johnson,62.666666666666664
monica parker,50.0
monica piper ,38.0
monica stambrini,44.0
monique h. messier,80.0
monique wittig,34.0
monty fisher,31.0
mora stephens,39.0
mordecai richler,47.0
mordecai richler ,67.0
mordechai goldhecht,36.0
morgan davis foehl,51.0
morgan dews,75.0
morgan jurgenson,65.0
morgan land,60.0
morgan neville,72.5
morgan o'neill,35.0
morgan spurlock,56.833333333333336
morgan ward,43.0
morrie ryskind,44.0
morris engel,91.0
mort abrahams,46.0
mort briskin ,44.0
mort nathan,30.5
morten iversen ,28.0
morton s. fine,35.0
morton thompson ,55.0
mosab hassan yousef ,67.0
mose richards ,64.0
moshe diamant,30.0
mother vision ,77.0
motofumi tomikawa,69.0
mr. moris ,66.0
mu fei,86.0
mu-yeong lee,57.0
mukunda michael dewil,29.0
muriel barbery ,64.0
muriel coulin,61.0
muriel coulin ,53.0
murray burnett ,100.0
murray head,59.0
murray salem,61.0
murray schisgal,87.0
murray wais,68.0
mushtaq sheikh,60.0
mya stark,43.0
myla goldberg ,54.0
myles berkowitz,36.0
myles connell,71.0
myna joseph,76.0
myrna sokoloff,20.0
myung-gon kim,79.0
myung-se lee,55.0
n/a,68.82974137931035
na guan,81.0
na-hyun kim,30.0
nabil ayouch,55.0
nacho cerda,42.0
nacho vigalondo,50.2
nadav lapid,68.0
nadav schirman,67.0
nader rizq,39.0
nadia conners,63.0
nadine eid,66.0
nadine eid ,66.0
nadine labaki,52.0
nadine labaki ,70.0
nadine perront,65.0
nai-hoi yau,73.75
naji abu nowar,80.0
nalini cheriel,49.0
nam son ,72.0
nan wu,70.0
nana ekvtimishvili,72.0
nanci kincaid ,57.0
nancy dowd,47.0
nancy doyne ,74.0
nancy guerin,66.0
nancy huston,80.0
nancy jo sales ,66.0
nancy l. babine,20.0
nancy meyers,55.888888888888886
nancy oliver,70.0
nancy pimental,32.0
nancy price ,48.0
nancy savoca,55.0
nancy stern,61.0
nanette burstein,66.0
nanni moretti,62.666666666666664
nanouk leopold,36.0
naomi foner,60.5
naomi kawase,55.0
naomi klein,66.0
naomi oreskes ,70.0
naomi sheridan,76.0
napalee,52.0
nasser hashemzadeh,74.0
nat bennett,67.0
nat dewolf,57.0
nat faxon,76.0
nat mauldin,41.333333333333336
nat mauldin ,49.0
nat moss,65.0
natalia tena,75.0
natalie babbitt ,66.0
natalie carter,53.0
natalie carter ,55.0
natalie portman ,49.0
natalie robins ,51.0
natasha lytess ,51.0
natasha rosow ,71.0
natasha ullman ,80.0
nathalie azoulai,73.0
nathalie saugeon,59.0
nathan alexander,56.0
nathan greno ,61.0
nathan morlando,56.0
nathan parker,67.0
nathan silver,70.0
nathan zellner,68.0
nathaniel goodman,52.0
navot papushado,64.0
nayan padrai,35.0
neal bell ,47.0
neal brennan,16.0
neal israel,43.6
neal israel ,36.0
neal jimenez,73.0
neal purvis,57.111111111111114
neal tabachnick,29.0
neale donald walsch ,35.0
nechama tec ,58.0
ned benson,62.333333333333336
ned vizzini ,63.0
